frame_id,timestamp,class_id,class_name,confidence,x0,y0,x1,y1
471,23.500,2,car,0.6319,336.32,178.97,387.26,218.75
472,23.550,2,car,0.5441,338.20,178.78,390.30,220.26
472,23.550,2,car,0.2818,351.26,177.86,378.14,192.41
476,23.750,2,car,0.3294,342.66,178.75,393.15,220.37
477,23.800,2,car,0.4541,342.88,180.05,394.56,218.75
478,23.850,2,car,0.4537,342.07,181.19,396.24,229.48
479,23.900,2,car,0.5608,343.22,178.99,396.55,228.54
482,24.050,2,car,0.3246,342.61,178.57,398.68,224.58
484,24.150,2,car,0.6071,342.27,180.74,395.70,213.85
488,24.350,2,car,0.5614,289.58,178.94,345.39,224.50
490,24.450,2,car,0.3582,264.27,182.43,314.91,225.41
491,24.500,2,car,0.6151,251.43,190.99,303.32,227.60
492,24.550,2,car,0.2828,240.43,180.88,290.14,218.28
498,24.850,2,car,0.4567,243.49,179.39,288.75,214.80
499,24.900,2,car,0.6054,249.70,180.25,295.86,214.20
500,24.950,2,car,0.6188,256.44,179.55,303.28,213.62
501,25.000,2,car,0.6199,259.86,180.07,307.19,215.01
502,25.050,2,car,0.3718,261.70,179.69,312.46,217.89
503,25.100,2,car,0.5393,266.29,181.46,311.32,213.75
504,25.150,2,car,0.6522,271.88,179.45,319.12,216.15
505,25.200,2,car,0.7046,277.07,180.24,320.78,216.72
506,25.250,2,car,0.6625,282.55,182.53,326.03,214.35
507,25.300,2,car,0.7786,286.26,178.89,330.08,216.24
508,25.350,2,car,0.7652,290.97,179.59,334.48,213.27
509,25.400,2,car,0.8173,292.47,178.91,335.86,215.01
510,25.450,2,car,0.7714,294.36,178.96,337.53,215.19
511,25.500,2,car,0.7701,295.57,179.44,338.20,213.99
512,25.550,2,car,0.7836,299.29,180.20,341.88,212.25
513,25.600,2,car,0.8102,298.98,179.21,342.20,213.92
514,25.650,2,car,0.7439,301.17,179.56,342.36,213.03
515,25.700,2,car,0.8240,301.20,179.03,343.80,214.49
516,25.750,2,car,0.8399,301.14,179.21,344.41,215.58
517,25.800,2,car,0.3725,303.23,178.81,344.66,211.62
518,25.850,2,car,0.5306,302.34,178.85,345.42,214.49
519,25.900,2,car,0.6894,302.63,179.44,345.53,213.94
520,25.950,2,car,0.7687,301.65,179.14,347.05,216.26
521,26.000,2,car,0.7498,302.94,179.48,345.07,215.66
522,26.050,2,car,0.7119,302.74,179.17,345.49,215.15
523,26.100,2,car,0.4805,305.24,178.40,344.98,211.28
524,26.150,2,car,0.6163,303.86,177.62,344.55,214.54
524,26.150,2,car,0.2888,377.99,176.46,395.25,189.24
525,26.200,2,car,0.4781,304.07,178.44,345.37,213.92
526,26.250,2,car,0.2543,304.56,177.78,345.34,213.88
528,26.350,2,car,0.2509,377.46,177.14,392.66,188.99
530,26.450,2,car,0.3445,285.05,178.88,324.99,213.78
532,26.550,2,car,0.2912,343.71,176.69,357.45,189.70
533,26.600,2,car,0.3843,251.35,186.59,292.90,217.16
533,26.600,2,car,0.2895,335.86,176.73,350.45,189.21
534,26.650,2,car,0.4177,329.33,177.26,344.18,188.97
535,26.700,2,car,0.4340,235.86,186.15,279.21,214.20
535,26.700,2,car,0.2964,326.77,175.66,339.18,189.47
536,26.750,2,car,0.5066,230.70,180.31,273.50,217.35
536,26.750,2,car,0.3671,601.85,143.22,639.72,262.42
536,26.750,2,car,0.2946,323.65,175.08,336.60,190.20
537,26.800,2,car,0.5654,226.28,179.61,269.56,216.39
537,26.800,2,car,0.3062,320.90,176.46,335.90,189.32
538,26.850,2,car,0.7918,222.38,177.92,265.10,217.10
538,26.850,2,car,0.4050,586.85,136.91,639.85,275.85
538,26.850,2,car,0.3464,316.59,175.22,333.60,189.55
538,26.850,7,truck,0.3385,586.85,136.91,639.85,275.85
539,26.900,2,car,0.7821,219.16,177.85,263.38,216.11
539,26.900,7,truck,0.4679,580.38,135.80,639.73,279.32
540,26.950,2,car,0.6653,215.97,178.55,261.24,217.28
540,26.950,7,truck,0.3336,576.14,133.98,639.72,278.95
541,27.000,2,car,0.7929,212.58,178.02,259.34,217.55
541,27.000,7,truck,0.5689,560.06,133.10,639.95,281.37
541,27.000,2,car,0.2711,252.27,180.79,277.90,206.69
542,27.050,2,car,0.8155,210.67,177.53,258.07,216.47
542,27.050,7,truck,0.6146,551.19,131.25,640.00,282.45
543,27.100,2,car,0.8300,208.52,177.84,254.45,215.91
543,27.100,7,truck,0.7078,543.85,129.63,640.00,283.36
544,27.150,7,truck,0.6094,540.90,128.07,640.00,284.09
544,27.150,2,car,0.5953,205.15,179.54,252.22,213.49
545,27.200,2,car,0.6093,201.14,184.29,249.59,210.48
545,27.200,7,truck,0.5397,539.22,126.20,639.93,291.68
546,27.250,2,car,0.7931,197.68,184.02,247.68,212.32
546,27.250,7,truck,0.5627,532.05,125.02,639.81,288.93
547,27.300,2,car,0.7932,195.46,181.88,244.01,213.58
547,27.300,7,truck,0.7283,520.46,95.85,639.65,283.85
548,27.350,7,truck,0.8241,514.54,90.94,639.58,285.34
548,27.350,2,car,0.7190,192.54,182.54,239.05,211.52
549,27.400,7,truck,0.8576,505.35,87.38,639.69,288.81
549,27.400,2,car,0.7768,189.60,182.29,237.96,210.80
550,27.450,7,truck,0.8524,495.32,83.52,639.78,291.03
550,27.450,2,car,0.6453,184.97,178.89,228.85,219.17
551,27.500,7,truck,0.8797,490.19,81.39,639.79,291.09
551,27.500,2,car,0.6384,181.63,181.30,231.59,216.36
552,27.550,7,truck,0.8794,485.86,76.93,639.77,294.11
552,27.550,2,car,0.7491,178.61,179.07,224.49,211.64
553,27.600,7,truck,0.8735,478.88,73.23,639.77,293.42
553,27.600,2,car,0.5545,176.28,180.86,223.59,211.78
554,27.650,7,truck,0.7803,471.61,69.56,639.88,293.82
554,27.650,2,car,0.6687,173.23,180.13,217.00,211.84
555,27.700,7,truck,0.8167,458.27,65.83,639.77,315.39
555,27.700,2,car,0.7527,172.52,178.73,219.72,216.18
556,27.750,7,truck,0.7883,463.91,63.25,639.76,301.35
556,27.750,2,car,0.5867,177.07,178.06,228.80,210.30
557,27.800,7,truck,0.7975,472.27,61.92,639.80,290.93
557,27.800,2,car,0.7397,183.44,177.28,226.15,212.87
558,27.850,7,truck,0.8248,478.76,61.55,639.81,294.41
558,27.850,2,car,0.3848,189.96,178.43,240.44,210.22
559,27.900,7,truck,0.8726,482.86,61.67,639.73,300.47
559,27.900,2,car,0.6543,195.21,178.00,246.83,212.26
560,27.950,7,truck,0.8368,476.04,61.32,639.81,300.75
560,27.950,2,car,0.7627,199.72,177.94,248.32,216.59
561,28.000,7,truck,0.8507,481.08,61.23,639.84,305.34
561,28.000,2,car,0.6825,203.78,178.44,246.44,222.51
562,28.050,7,truck,0.8612,484.72,63.28,639.83,306.78
562,28.050,2,car,0.7965,209.39,178.12,250.20,215.53
563,28.100,7,truck,0.8601,492.56,64.45,639.85,311.51
563,28.100,2,car,0.6700,212.97,178.55,254.05,212.94
564,28.150,7,truck,0.8789,502.12,64.69,639.85,311.53
564,28.150,2,car,0.5179,215.75,177.79,259.27,215.72
565,28.200,7,truck,0.8653,500.93,65.33,639.85,312.43
565,28.200,2,car,0.5499,218.71,177.95,259.03,211.27
565,28.200,2,car,0.3540,219.73,178.48,257.96,208.91
566,28.250,7,truck,0.8598,504.84,65.66,639.80,313.08
567,28.300,7,truck,0.8661,506.70,65.91,639.78,313.74
567,28.300,2,car,0.6358,220.48,178.53,267.24,214.99
568,28.350,7,truck,0.8649,498.96,66.21,639.84,313.11
568,28.350,2,car,0.4425,222.80,178.55,265.46,208.47
568,28.350,2,car,0.4121,223.29,179.12,261.52,207.45
569,28.400,7,truck,0.8653,508.25,66.30,639.75,292.14
569,28.400,2,car,0.5110,222.64,178.94,264.92,209.35
569,28.400,2,car,0.3606,223.28,179.07,262.06,208.25
569,28.400,2,car,0.3233,357.01,177.66,375.30,190.42
570,28.450,7,truck,0.8283,508.51,66.12,639.74,296.16
570,28.450,2,car,0.4256,221.60,178.47,265.03,210.70
570,28.450,2,car,0.3540,222.64,178.95,262.90,208.68
571,28.500,7,truck,0.8313,508.62,66.78,639.77,292.04
571,28.500,2,car,0.5495,221.82,177.94,266.93,213.53
572,28.550,7,truck,0.8076,510.34,67.10,639.74,297.01
572,28.550,2,car,0.6178,221.98,177.98,264.46,214.13
573,28.600,7,truck,0.7934,510.35,67.16,639.82,292.09
573,28.600,2,car,0.4243,221.22,174.30,265.97,211.94
574,28.650,7,truck,0.8453,511.15,67.06,639.75,291.97
574,28.650,2,car,0.4564,221.64,178.09,263.35,209.80
574,28.650,2,car,0.2783,222.83,178.90,261.10,208.46
575,28.700,7,truck,0.8569,509.27,67.12,639.74,293.61
575,28.700,2,car,0.6659,219.92,179.02,265.84,214.00
576,28.750,7,truck,0.8447,509.43,67.38,639.80,310.95
576,28.750,2,car,0.5468,221.12,176.82,270.75,214.22
577,28.800,7,truck,0.8414,509.72,67.22,639.75,293.41
577,28.800,2,car,0.6880,220.09,175.87,267.63,214.75
578,28.850,7,truck,0.8427,509.57,67.30,639.75,292.96
578,28.850,2,car,0.2682,221.05,173.64,268.50,212.76
579,28.900,7,truck,0.7467,508.39,67.48,639.74,291.21
579,28.900,2,car,0.5832,220.66,173.76,263.16,215.32
580,28.950,7,truck,0.8000,508.90,67.27,639.77,296.87
580,28.950,2,car,0.5119,219.57,174.88,267.81,220.56
581,29.000,7,truck,0.7894,509.14,67.20,639.79,309.10
581,29.000,2,car,0.5572,219.17,176.68,269.57,212.29
582,29.050,7,truck,0.7890,507.21,67.15,639.81,310.75
582,29.050,2,car,0.7107,219.40,178.09,266.63,213.36
583,29.100,2,car,0.6769,219.63,177.83,264.96,211.60
583,29.100,7,truck,0.6666,503.07,67.09,639.78,298.49
584,29.150,7,truck,0.7786,509.13,66.91,639.81,309.59
584,29.150,2,car,0.7617,218.92,177.78,268.48,214.36
585,29.200,7,truck,0.6940,505.07,67.19,639.81,302.35
585,29.200,2,car,0.6571,219.33,177.89,263.11,213.10
586,29.250,2,car,0.7484,218.24,177.53,264.21,214.34
586,29.250,7,truck,0.6503,508.53,67.55,639.76,299.71
587,29.300,2,car,0.7934,219.11,177.82,265.86,215.51
587,29.300,7,truck,0.6281,508.99,67.31,639.77,300.05
588,29.350,2,car,0.6471,219.03,177.82,261.11,215.77
588,29.350,7,truck,0.6293,508.34,67.55,639.78,297.74
589,29.400,2,car,0.5650,219.00,178.07,262.93,216.64
589,29.400,7,truck,0.4538,507.72,67.35,639.79,293.55
589,29.400,5,bus,0.3871,507.72,67.35,639.79,293.55
590,29.450,2,car,0.7377,218.24,177.29,264.36,213.60
590,29.450,7,truck,0.5604,505.46,67.64,639.79,297.73
590,29.450,5,bus,0.2855,505.46,67.64,639.79,297.73
591,29.500,2,car,0.7892,217.59,177.06,261.65,214.14
591,29.500,5,bus,0.4876,498.67,67.47,639.84,292.18
591,29.500,7,truck,0.4004,498.67,67.47,639.84,292.18
592,29.550,7,truck,0.5771,499.64,67.67,639.81,294.90
592,29.550,2,car,0.4655,219.66,178.24,260.11,211.39
592,29.550,5,bus,0.2770,499.64,67.67,639.81,294.90
593,29.600,2,car,0.6300,218.99,177.26,260.71,209.86
593,29.600,7,truck,0.5459,501.21,67.40,639.78,290.07
593,29.600,2,car,0.3325,219.76,178.55,259.02,209.46
593,29.600,5,bus,0.3234,501.21,67.40,639.78,290.07
594,29.650,2,car,0.7608,218.23,177.67,260.07,213.85
594,29.650,7,truck,0.6581,494.90,67.58,639.80,291.20
595,29.700,7,truck,0.7217,494.10,67.47,639.84,291.91
595,29.700,2,car,0.4590,218.45,177.68,262.13,213.52
596,29.750,7,truck,0.6696,500.65,67.40,639.84,292.41
596,29.750,2,car,0.5699,220.10,177.12,261.96,210.23
597,29.800,7,truck,0.5572,500.90,67.77,639.84,289.60
597,29.800,2,car,0.4678,217.15,180.40,261.11,214.23
597,29.800,5,bus,0.2961,500.90,67.77,639.84,289.60
598,29.850,2,car,0.7896,217.97,179.82,265.77,215.04
598,29.850,7,truck,0.7161,500.60,67.60,639.86,293.00
599,29.900,7,truck,0.8247,499.20,67.53,639.83,294.62
599,29.900,2,car,0.5362,219.31,179.55,263.18,212.53
600,29.950,7,truck,0.8744,497.30,67.39,639.79,289.98
600,29.950,2,car,0.7483,217.50,179.12,265.20,216.86
