frame_id,timestamp,class_id,class_name,confidence,x0,y0,x1,y1
27,1.300,2,car,0.2872,244.15,183.63,281.92,207.73
27,1.300,2,car,0.2531,199.82,179.26,236.08,203.87
28,1.350,2,car,0.5965,199.33,178.19,236.91,204.05
28,1.350,2,car,0.4380,314.50,176.19,327.66,190.11
28,1.350,7,truck,0.2565,243.45,184.45,280.51,207.74
29,1.400,2,car,0.6868,198.10,177.93,236.98,204.73
29,1.400,2,car,0.5180,242.82,182.36,280.59,208.14
29,1.400,2,car,0.4918,314.77,176.23,327.80,190.17
30,1.450,2,car,0.6138,197.34,177.96,236.51,204.88
30,1.450,2,car,0.4838,314.61,175.98,327.68,190.19
30,1.450,2,car,0.3070,241.61,186.06,275.31,208.69
30,1.450,2,car,0.2502,314.13,175.77,324.69,190.04
31,1.500,2,car,0.6579,196.46,178.84,236.32,205.16
31,1.500,2,car,0.4825,314.56,176.20,327.43,190.23
31,1.500,2,car,0.4809,241.34,179.68,279.44,208.66
31,1.500,2,car,0.4474,196.52,179.56,230.80,204.90
31,1.500,2,car,0.2739,313.40,175.70,325.64,190.23
32,1.550,2,car,0.6502,194.79,178.43,235.83,205.31
32,1.550,2,car,0.4543,240.62,181.69,278.55,208.86
32,1.550,2,car,0.4420,314.25,175.90,327.06,190.34
32,1.550,2,car,0.4151,313.97,175.74,325.61,190.33
33,1.600,2,car,0.6177,240.07,182.01,277.44,209.57
33,1.600,2,car,0.5675,194.10,178.84,233.17,205.49
33,1.600,2,car,0.4679,313.89,175.43,325.74,190.22
33,1.600,2,car,0.3556,313.84,175.69,326.87,190.28
34,1.650,2,car,0.6422,193.70,178.45,233.77,205.63
34,1.650,2,car,0.5815,239.16,181.02,277.67,209.85
34,1.650,2,car,0.4710,313.51,175.19,326.11,190.46
34,1.650,2,car,0.3914,313.69,175.36,327.26,190.41
35,1.700,2,car,0.6430,238.14,181.80,278.05,210.04
35,1.700,2,car,0.6033,193.12,178.71,233.46,205.69
35,1.700,2,car,0.4118,314.26,175.52,327.14,190.28
35,1.700,2,car,0.3992,313.87,175.44,325.35,190.27
36,1.750,2,car,0.6160,191.07,179.09,233.62,206.05
36,1.750,2,car,0.5995,237.08,181.58,276.55,210.24
36,1.750,2,car,0.4733,314.32,175.40,327.19,190.47
36,1.750,2,car,0.3568,314.06,175.37,325.39,190.45
37,1.800,2,car,0.4826,313.88,175.46,327.22,190.66
37,1.800,2,car,0.4499,235.29,183.96,276.39,210.33
37,1.800,2,car,0.4247,313.91,175.41,325.60,190.61
37,1.800,2,car,0.3676,191.26,180.75,221.87,205.07
37,1.800,2,car,0.3217,190.65,178.97,233.25,205.97
38,1.850,2,car,0.4561,188.51,179.38,232.86,206.66
38,1.850,2,car,0.4401,313.85,175.47,327.41,190.71
38,1.850,2,car,0.4213,234.37,182.61,277.84,211.19
38,1.850,2,car,0.3028,313.71,175.46,325.60,190.73
38,1.850,2,car,0.2520,189.14,180.38,225.72,206.60
39,1.900,2,car,0.6847,187.27,179.33,232.50,206.77
39,1.900,2,car,0.5697,233.08,180.69,277.12,211.36
39,1.900,2,car,0.4518,313.84,175.37,327.39,190.62
39,1.900,2,car,0.2895,313.77,175.41,325.39,190.63
40,1.950,2,car,0.5309,186.20,179.35,231.87,206.32
40,1.950,2,car,0.4432,313.59,175.63,327.75,190.64
40,1.950,2,car,0.3902,231.57,185.73,276.66,211.47
40,1.950,2,car,0.2822,186.45,180.24,225.47,206.18
40,1.950,2,car,0.2514,313.47,175.56,325.66,190.47
41,2.000,2,car,0.6507,185.49,178.76,230.88,206.48
41,2.000,2,car,0.5278,230.26,180.78,275.37,212.06
41,2.000,2,car,0.4264,313.92,175.48,327.59,190.61
41,2.000,2,car,0.2583,313.13,175.43,325.86,190.52
42,2.050,2,car,0.6083,229.61,180.60,275.51,212.35
42,2.050,2,car,0.5529,185.60,179.95,229.11,206.20
42,2.050,2,car,0.4256,313.71,175.29,327.67,190.45
42,2.050,2,car,0.2612,312.96,175.21,326.24,190.32
43,2.100,2,car,0.6556,184.60,179.22,225.87,206.85
43,2.100,2,car,0.5022,228.47,180.57,273.19,213.07
43,2.100,2,car,0.3926,313.39,175.30,327.70,190.48
44,2.150,2,car,0.7769,183.73,179.71,224.99,207.15
44,2.150,2,car,0.5634,227.58,180.24,271.23,213.35
44,2.150,2,car,0.3833,313.35,174.58,327.67,190.63
45,2.200,2,car,0.6653,182.72,179.36,224.02,207.50
45,2.200,2,car,0.4596,226.30,180.37,269.23,213.82
45,2.200,2,car,0.4209,313.44,174.48,327.82,190.64
45,2.200,7,truck,0.2838,226.30,180.37,269.23,213.82
46,2.250,2,car,0.6370,181.28,179.07,222.80,207.93
46,2.250,2,car,0.5831,225.48,179.85,267.38,214.31
46,2.250,2,car,0.4605,313.47,174.11,327.69,190.93
46,2.250,2,car,0.2547,312.57,174.12,326.70,190.56
47,2.300,2,car,0.7227,180.09,178.78,220.14,207.88
47,2.300,2,car,0.6984,225.33,180.42,267.07,214.27
47,2.300,2,car,0.4621,313.05,173.79,327.96,190.87
48,2.350,2,car,0.8161,178.86,178.93,219.73,207.81
48,2.350,2,car,0.7646,224.56,179.70,271.87,214.59
48,2.350,2,car,0.5198,313.12,173.32,328.17,190.93
49,2.400,2,car,0.7551,177.83,178.55,218.56,207.95
49,2.400,2,car,0.7314,223.90,179.66,272.56,215.06
49,2.400,2,car,0.4674,312.97,173.33,328.10,191.23
50,2.450,2,car,0.7324,177.57,178.85,217.29,207.57
50,2.450,2,car,0.6744,223.35,183.19,269.05,215.13
50,2.450,2,car,0.4564,312.95,173.92,327.91,191.09
50,2.450,2,car,0.2669,223.55,188.71,265.56,215.11
51,2.500,2,car,0.7409,175.54,178.50,216.39,207.95
51,2.500,2,car,0.7091,222.64,180.60,270.81,215.37
51,2.500,2,car,0.4372,312.89,173.95,327.93,191.37
52,2.550,2,car,0.7085,221.78,179.90,270.89,215.87
52,2.550,2,car,0.6806,174.51,179.29,214.92,207.77
52,2.550,2,car,0.4272,312.76,173.83,328.07,191.55
53,2.600,2,car,0.7230,173.16,178.86,213.82,208.24
53,2.600,2,car,0.6998,221.21,178.53,272.49,215.72
53,2.600,2,car,0.4364,312.58,173.94,328.05,191.68
54,2.650,2,car,0.7751,171.49,178.72,212.67,208.00
54,2.650,2,car,0.7442,220.09,179.57,271.76,216.15
54,2.650,2,car,0.3929,312.60,174.00,328.05,191.68
55,2.700,2,car,0.7319,170.33,178.63,211.46,207.51
55,2.700,2,car,0.7318,219.35,178.29,271.69,216.05
55,2.700,2,car,0.4002,312.60,173.07,328.21,191.71
56,2.750,2,car,0.7250,169.78,177.63,210.87,207.41
56,2.750,2,car,0.6927,218.29,178.39,271.70,216.61
56,2.750,2,car,0.3957,312.21,172.80,328.35,191.95
57,2.800,2,car,0.7504,168.48,178.83,208.96,208.19
57,2.800,2,car,0.6483,218.18,178.43,271.80,216.58
57,2.800,2,car,0.3860,312.12,173.19,328.41,191.91
58,2.850,2,car,0.6474,166.73,179.69,208.16,207.64
58,2.850,2,car,0.6296,218.04,178.74,272.10,216.74
58,2.850,2,car,0.3546,312.24,172.93,328.29,191.96
59,2.900,2,car,0.7777,164.88,177.43,206.73,208.49
59,2.900,2,car,0.7444,217.92,178.41,272.00,216.52
59,2.900,2,car,0.3909,312.10,173.41,328.45,192.34
60,2.950,2,car,0.7142,163.42,177.76,205.71,208.14
60,2.950,2,car,0.6104,217.83,178.42,272.03,216.71
60,2.950,2,car,0.4227,311.79,173.03,328.49,192.71
61,3.000,2,car,0.7447,162.08,178.14,205.17,207.65
61,3.000,2,car,0.7418,217.95,178.44,272.51,216.66
61,3.000,2,car,0.4426,312.00,173.39,328.73,192.38
62,3.050,2,car,0.7340,217.90,178.13,271.91,216.82
62,3.050,2,car,0.7192,160.51,177.80,203.99,207.85
62,3.050,2,car,0.4769,311.83,173.11,328.71,192.57
63,3.100,2,car,0.7486,159.41,177.94,202.68,207.69
63,3.100,2,car,0.6976,218.29,178.24,272.04,216.58
63,3.100,2,car,0.4507,311.81,173.04,328.68,192.38
64,3.150,2,car,0.7688,157.67,178.76,201.06,207.69
64,3.150,2,car,0.7250,218.05,178.80,272.62,216.88
64,3.150,2,car,0.4837,311.99,172.91,328.45,192.62
65,3.200,2,car,0.6829,218.26,179.06,270.93,216.63
65,3.200,2,car,0.6057,156.03,178.81,200.04,208.40
65,3.200,2,car,0.4806,311.82,173.06,328.51,192.66
66,3.250,2,car,0.7739,154.34,178.85,198.58,207.63
66,3.250,2,car,0.7307,218.09,178.42,272.32,216.66
66,3.250,2,car,0.5090,312.08,173.14,328.57,193.03
67,3.300,2,car,0.7951,153.42,178.51,197.46,207.47
67,3.300,2,car,0.7320,218.16,177.43,272.48,216.71
67,3.300,2,car,0.5025,312.11,173.07,328.59,193.27
68,3.350,2,car,0.6609,217.85,177.51,271.87,216.74
68,3.350,2,car,0.6215,152.47,178.50,196.25,207.97
68,3.350,2,car,0.4458,312.26,172.82,328.40,193.38
68,3.350,2,car,0.2657,266.40,179.17,282.54,190.50
69,3.400,2,car,0.6689,150.59,179.18,194.81,207.86
69,3.400,2,car,0.6588,217.93,178.46,271.44,216.51
69,3.400,2,car,0.4462,312.09,173.10,328.69,193.26
70,3.450,2,car,0.6040,148.77,178.98,193.81,208.10
70,3.450,2,car,0.6021,217.94,178.40,272.02,217.19
70,3.450,2,car,0.4565,311.87,172.78,328.27,193.34
70,3.450,7,truck,0.2625,148.77,178.98,193.81,208.10
71,3.500,2,car,0.5481,146.79,178.50,192.10,208.57
71,3.500,2,car,0.5258,217.79,178.12,271.75,216.95
71,3.500,2,car,0.4456,311.82,173.03,328.68,193.57
71,3.500,7,truck,0.3430,146.79,178.50,192.10,208.57
72,3.550,2,car,0.6915,145.11,178.55,190.77,208.04
72,3.550,2,car,0.6800,217.66,177.80,271.33,217.36
72,3.550,2,car,0.5103,311.94,173.11,328.71,193.54
73,3.600,2,car,0.6731,217.39,178.45,270.94,217.23
73,3.600,2,car,0.6222,143.66,179.51,188.78,208.61
73,3.600,2,car,0.4746,312.16,173.15,328.77,193.59
74,3.650,2,car,0.7228,140.77,179.33,188.37,208.78
74,3.650,2,car,0.6536,216.92,179.05,270.91,217.45
74,3.650,2,car,0.4769,312.03,172.70,329.08,193.58
75,3.700,2,car,0.7712,139.02,179.12,185.94,209.01
75,3.700,2,car,0.6968,216.33,178.91,271.62,217.87
75,3.700,2,car,0.4668,312.20,173.08,329.35,193.80
76,3.750,2,car,0.7807,215.56,178.09,271.20,218.26
76,3.750,2,car,0.7800,136.62,179.38,184.19,209.23
76,3.750,2,car,0.5038,311.80,173.04,330.00,193.99
77,3.800,2,car,0.7935,214.88,178.32,271.47,218.22
77,3.800,2,car,0.7825,133.76,179.82,181.24,209.04
77,3.800,2,car,0.4698,311.90,172.94,329.71,194.08
77,3.800,7,truck,0.2766,311.90,172.94,329.71,194.08
78,3.850,2,car,0.7374,130.83,179.12,180.44,209.98
78,3.850,2,car,0.7161,213.95,178.04,271.09,219.00
78,3.850,2,car,0.4029,311.80,172.72,329.80,194.22
78,3.850,7,truck,0.3290,311.80,172.72,329.80,194.22
79,3.900,2,car,0.7678,128.31,179.20,177.72,210.01
79,3.900,2,car,0.7597,212.92,178.23,270.82,219.04
79,3.900,2,car,0.4496,311.78,172.93,329.80,194.16
79,3.900,7,truck,0.2545,311.78,172.93,329.80,194.16
80,3.950,2,car,0.7267,125.27,179.48,176.15,209.76
80,3.950,2,car,0.7179,211.02,178.35,270.05,219.65
80,3.950,2,car,0.3965,311.68,172.84,329.36,194.14
80,3.950,7,truck,0.2540,311.68,172.84,329.36,194.14
81,4.000,2,car,0.7926,209.83,178.23,269.76,220.30
81,4.000,2,car,0.7672,121.56,179.20,173.10,210.13
81,4.000,2,car,0.3988,311.54,172.77,329.46,194.47
81,4.000,7,truck,0.2914,311.54,172.77,329.46,194.47
82,4.050,2,car,0.7683,117.94,179.37,171.18,210.06
82,4.050,2,car,0.6933,208.63,178.15,269.06,220.49
82,4.050,2,car,0.3063,311.63,173.07,329.76,194.40
82,4.050,7,truck,0.2585,311.63,173.07,329.76,194.40
83,4.100,2,car,0.7064,207.55,177.93,268.30,221.26
83,4.100,2,car,0.6929,114.37,179.04,169.70,210.73
83,4.100,2,car,0.4072,311.67,172.76,329.76,194.39
83,4.100,7,truck,0.3426,311.67,172.76,329.76,194.39
84,4.150,2,car,0.8230,110.01,178.87,166.72,211.15
84,4.150,2,car,0.7070,205.73,178.19,266.26,222.00
84,4.150,2,car,0.3589,311.61,172.56,330.00,194.49
84,4.150,7,truck,0.2934,311.61,172.56,330.00,194.49
85,4.200,2,car,0.7855,107.99,179.10,167.18,211.41
85,4.200,2,car,0.6573,205.62,178.17,269.01,223.07
85,4.200,2,car,0.2997,313.42,172.67,332.13,194.34
85,4.200,7,truck,0.2950,313.42,172.67,332.13,194.34
86,4.250,2,car,0.7299,107.97,179.01,168.39,212.05
86,4.250,2,car,0.6940,207.08,177.95,271.35,223.96
86,4.250,2,car,0.3080,315.68,173.08,335.07,194.26
86,4.250,7,truck,0.2622,315.68,173.08,335.07,194.26
87,4.300,2,car,0.8388,104.78,178.60,167.01,212.08
87,4.300,2,car,0.6752,205.76,177.30,271.30,224.11
88,4.350,2,car,0.6295,202.13,177.79,270.09,225.46
88,4.350,2,car,0.5819,98.59,179.20,163.39,212.97
88,4.350,7,truck,0.3128,315.63,172.61,334.68,194.29
88,4.350,2,car,0.3085,315.63,172.61,334.68,194.29
89,4.400,2,car,0.6934,199.06,177.56,268.07,225.67
89,4.400,2,car,0.6743,92.67,178.59,159.96,214.45
89,4.400,7,truck,0.3550,314.65,172.69,334.21,194.65
89,4.400,2,car,0.3181,314.65,172.69,334.21,194.65
90,4.450,2,car,0.8936,193.87,177.47,265.98,226.43
90,4.450,2,car,0.8718,86.91,178.69,155.39,213.98
90,4.450,2,car,0.3047,313.46,172.05,333.46,194.74
91,4.500,2,car,0.8404,80.56,178.85,151.73,215.15
91,4.500,2,car,0.8098,189.91,176.88,263.84,227.98
91,4.500,2,car,0.4951,312.67,171.81,331.91,195.03
91,4.500,7,truck,0.2663,312.67,171.81,331.91,195.03
92,4.550,2,car,0.8756,73.47,178.07,147.78,215.52
92,4.550,2,car,0.7819,185.27,177.45,261.59,229.25
92,4.550,2,car,0.4055,311.64,171.64,331.55,195.22
93,4.600,2,car,0.9031,66.48,178.25,144.06,215.89
93,4.600,2,car,0.8139,181.63,177.07,260.58,229.67
93,4.600,2,car,0.3238,311.10,171.45,330.90,195.22
93,4.600,7,truck,0.2936,311.10,171.45,330.90,195.22
94,4.650,2,car,0.9005,58.50,178.37,139.32,217.03
94,4.650,2,car,0.8511,176.29,176.90,258.47,231.56
95,4.700,2,car,0.8648,51.68,178.07,135.38,217.33
95,4.700,2,car,0.8339,171.08,176.77,256.56,232.77
96,4.750,2,car,0.8607,44.14,178.17,131.35,217.52
96,4.750,2,car,0.8195,166.30,176.00,254.47,233.57
97,4.800,2,car,0.8987,37.04,178.36,127.01,218.66
97,4.800,2,car,0.8860,159.87,176.47,252.59,235.25
98,4.850,2,car,0.8702,28.08,178.14,122.76,219.17
98,4.850,2,car,0.8569,153.61,175.74,250.97,237.30
99,4.900,2,car,0.8800,19.34,177.99,119.24,221.03
99,4.900,2,car,0.8611,145.96,176.69,248.87,240.20
100,4.950,2,car,0.8930,138.00,176.45,246.76,242.05
100,4.950,2,car,0.8690,10.04,178.24,113.27,222.18
101,5.000,2,car,0.8994,130.01,176.85,244.97,245.89
101,5.000,2,car,0.8179,0.00,177.89,108.38,222.94
102,5.050,2,car,0.9231,119.22,176.77,241.94,249.44
102,5.050,2,car,0.8235,0.00,178.37,103.86,223.45
103,5.100,2,car,0.8209,0.03,178.47,97.26,224.19
103,5.100,2,car,0.7684,106.79,176.45,239.33,252.90
104,5.150,2,car,0.8655,0.00,178.39,90.79,226.74
104,5.150,2,car,0.8594,93.33,175.67,236.94,257.59
105,5.200,2,car,0.9229,77.59,175.51,232.45,263.43
105,5.200,2,car,0.9076,0.00,178.62,82.98,228.73
105,5.200,7,truck,0.3025,310.43,171.12,331.81,196.85
105,5.200,2,car,0.3019,260.21,180.04,277.28,192.36
106,5.250,2,car,0.9230,59.18,175.12,228.96,269.56
106,5.250,2,car,0.8050,0.00,178.47,74.30,226.88
106,5.250,2,car,0.2547,259.45,182.78,277.42,192.85
107,5.300,2,car,0.9194,38.11,174.18,224.68,274.72
107,5.300,2,car,0.8053,0.14,178.94,59.45,220.02
107,5.300,2,car,0.2886,260.36,180.96,276.49,192.17
108,5.350,2,car,0.9366,14.00,173.10,221.24,281.56
108,5.350,2,car,0.7379,0.18,179.35,43.86,219.87
108,5.350,2,car,0.3163,259.48,180.15,277.52,192.01
109,5.400,2,car,0.9277,0.04,172.01,215.50,289.88
109,5.400,2,car,0.4358,259.42,179.66,277.21,192.01
109,5.400,2,car,0.4030,0.19,180.49,27.04,221.34
109,5.400,7,truck,0.2641,308.67,169.57,334.69,197.33
110,5.450,2,car,0.9052,0.10,171.99,210.73,297.79
110,5.450,2,car,0.3443,259.68,180.76,276.34,191.80
110,5.450,7,truck,0.2795,308.26,169.72,334.85,197.72
111,5.500,2,car,0.9115,0.11,171.32,205.81,308.51
111,5.500,7,truck,0.2585,308.26,169.47,334.89,197.49
112,5.550,2,car,0.9206,0.03,170.82,199.69,321.61
112,5.550,2,car,0.3179,259.26,180.25,276.67,192.11
113,5.600,2,car,0.5500,0.00,171.18,193.78,335.86
113,5.600,2,car,0.3402,258.86,179.81,276.36,192.29
113,5.600,7,truck,0.3281,0.00,171.18,193.78,335.86
113,5.600,7,truck,0.2904,307.98,169.54,335.62,198.17
114,5.650,2,car,0.8737,0.12,170.79,187.41,350.96
114,5.650,7,truck,0.3631,307.88,169.34,335.59,198.31
114,5.650,2,car,0.2740,259.29,180.38,275.98,192.15
115,5.700,2,car,0.8535,0.16,172.55,181.07,356.39
115,5.700,2,car,0.3661,259.14,179.98,276.43,192.26
115,5.700,7,truck,0.3590,307.75,169.13,335.45,198.52
116,5.750,2,car,0.9068,0.14,170.64,174.73,357.03
116,5.750,7,truck,0.3197,307.90,169.13,335.59,198.42
116,5.750,2,car,0.3113,258.69,181.74,276.85,192.72
116,5.750,2,car,0.2832,258.95,180.17,276.86,192.48
117,5.800,2,car,0.8368,0.01,169.68,167.18,291.07
117,5.800,2,car,0.4420,259.21,180.02,276.72,192.16
117,5.800,7,truck,0.3501,307.63,169.10,335.86,198.50
118,5.850,2,car,0.8262,0.10,171.76,158.89,299.48
118,5.850,7,truck,0.4060,307.69,169.06,335.97,198.57
118,5.850,2,car,0.3246,259.01,179.91,277.29,192.28
119,5.900,2,car,0.8905,0.17,173.25,150.78,295.56
119,5.900,7,truck,0.4820,307.68,169.29,335.87,198.41
119,5.900,2,car,0.3133,258.85,180.64,276.90,192.21
119,5.900,2,car,0.2702,258.80,182.24,276.97,192.38
120,5.950,2,car,0.9005,0.38,176.56,140.67,304.77
120,5.950,7,truck,0.4575,308.14,169.47,335.82,198.67
120,5.950,2,car,0.3197,259.56,180.63,276.12,192.23
121,6.000,2,car,0.8920,0.31,186.83,128.35,318.46
121,6.000,7,truck,0.5269,307.91,169.45,336.02,198.80
121,6.000,2,car,0.2688,259.17,181.99,276.69,192.63
122,6.050,2,car,0.8829,0.28,202.95,114.46,326.18
122,6.050,3,motorcycle,0.6997,154.03,185.99,203.30,249.03
122,6.050,7,truck,0.4782,307.77,169.56,336.24,198.88
122,6.050,2,car,0.3412,259.37,180.04,276.65,192.67
123,6.100,2,car,0.7876,0.20,216.58,98.60,338.80
123,6.100,3,motorcycle,0.7321,157.10,188.63,207.56,253.81
123,6.100,7,truck,0.5436,307.79,169.30,336.58,199.41
124,6.150,0,person,0.6444,170.76,181.40,212.45,242.47
124,6.150,2,car,0.6086,0.36,229.39,78.54,355.25
124,6.150,7,truck,0.5774,307.71,169.45,337.16,199.46
124,6.150,3,motorcycle,0.4894,157.87,194.53,205.56,259.65
125,6.200,3,motorcycle,0.7833,160.48,196.08,221.20,264.92
125,6.200,0,person,0.7061,174.12,180.28,218.40,246.13
125,6.200,7,truck,0.5129,307.51,169.74,337.27,199.73
126,6.250,3,motorcycle,0.8280,161.56,196.54,225.85,271.81
126,6.250,0,person,0.4970,174.83,178.88,224.84,249.78
126,6.250,2,car,0.4963,0.18,263.19,20.19,338.89
126,6.250,7,truck,0.4468,307.41,169.83,337.51,199.94
126,6.250,2,car,0.2945,259.12,181.50,276.91,193.06
127,6.300,3,motorcycle,0.8372,164.12,197.68,231.74,278.05
127,6.300,0,person,0.6350,182.12,177.81,230.53,255.31
127,6.300,7,truck,0.3078,307.46,169.97,337.51,199.53
127,6.300,2,car,0.2940,259.09,179.18,277.22,192.83
127,6.300,0,person,0.2893,169.50,177.87,230.27,253.37
128,6.350,3,motorcycle,0.8295,169.08,199.74,239.09,284.49
128,6.350,0,person,0.6207,188.31,177.54,239.24,261.51
128,6.350,7,truck,0.4966,307.42,169.26,337.73,199.85
128,6.350,2,car,0.4524,259.39,179.63,277.15,192.48
129,6.400,3,motorcycle,0.5817,175.62,200.19,240.39,293.26
129,6.400,0,person,0.4249,183.75,182.06,246.89,269.30
129,6.400,7,truck,0.4159,307.68,169.36,337.95,199.75
129,6.400,2,car,0.2848,259.08,179.88,276.30,192.47
130,6.450,3,motorcycle,0.8428,178.16,202.33,248.69,302.83
130,6.450,0,person,0.6193,199.51,182.90,255.36,272.66
130,6.450,7,truck,0.4291,307.24,169.30,338.02,199.78
130,6.450,2,car,0.3794,259.44,179.79,277.17,191.85
131,6.500,0,person,0.5984,195.35,179.08,263.66,277.62
131,6.500,3,motorcycle,0.4724,184.39,204.27,265.19,311.89
131,6.500,7,truck,0.4124,307.16,169.20,338.56,200.16
131,6.500,2,car,0.3115,260.22,180.67,276.55,192.59
131,6.500,3,motorcycle,0.2989,186.87,204.83,264.87,311.51
132,6.550,3,motorcycle,0.7170,191.76,190.29,273.89,322.73
132,6.550,7,truck,0.3337,307.40,168.68,338.52,199.81
132,6.550,0,person,0.2758,208.29,185.63,272.98,297.32
133,6.600,3,motorcycle,0.8264,196.93,186.36,288.01,333.28
133,6.600,7,truck,0.2801,307.61,168.89,338.39,199.48
134,6.650,3,motorcycle,0.7674,206.81,189.15,294.43,347.10
134,6.650,3,motorcycle,0.6183,207.13,183.92,294.34,346.93
134,6.650,7,truck,0.2745,308.28,169.01,338.82,199.61
