frame_id,timestamp,class_id,class_name,confidence,x0,y0,x1,y1
312,15.550,2,car,0.9192,255.28,176.10,424.82,321.55
313,15.600,2,car,0.9193,255.35,175.87,424.92,321.65
314,15.650,2,car,0.9189,255.30,175.98,425.05,321.53
315,15.700,2,car,0.9187,255.21,175.88,424.99,321.45
316,15.750,2,car,0.9188,255.30,175.97,424.95,321.53
317,15.800,2,car,0.9191,255.22,176.11,425.00,321.53
318,15.850,2,car,0.9185,255.15,175.89,424.92,321.47
319,15.900,2,car,0.9185,255.16,175.95,424.91,321.54
320,15.950,2,car,0.9197,255.29,175.99,424.99,321.61
321,16.000,2,car,0.9199,255.29,175.94,424.87,321.53
322,16.050,2,car,0.9198,255.25,175.91,424.92,321.57
323,16.100,2,car,0.9194,255.29,175.98,424.87,321.35
324,16.150,2,car,0.9201,255.18,175.86,424.90,321.56
325,16.200,2,car,0.9187,255.16,175.88,425.04,321.45
326,16.250,2,car,0.9198,255.16,175.88,424.92,321.66
327,16.300,2,car,0.9191,255.28,175.90,424.95,321.48
328,16.350,2,car,0.9205,255.28,175.80,425.01,321.54
329,16.400,2,car,0.9191,255.31,175.88,424.75,321.58
330,16.450,2,car,0.9196,255.32,176.12,424.74,321.45
331,16.500,2,car,0.9181,255.22,175.83,424.99,321.48
332,16.550,2,car,0.9197,255.20,175.78,424.91,321.49
333,16.600,2,car,0.9200,255.17,175.99,424.82,321.59
334,16.650,2,car,0.9205,255.34,175.71,424.79,321.54
335,16.700,2,car,0.9193,255.21,175.91,424.97,321.54
336,16.750,2,car,0.9195,255.26,176.03,425.02,321.54
337,16.800,2,car,0.9201,255.33,175.99,424.67,321.56
338,16.850,2,car,0.9204,255.28,176.01,424.73,321.53
339,16.900,2,car,0.9188,255.25,175.95,424.98,321.45
340,16.950,2,car,0.9199,255.23,175.96,424.82,321.55
341,17.000,2,car,0.9193,255.18,176.08,424.94,321.55
342,17.050,2,car,0.9197,255.23,175.93,424.83,321.50
343,17.100,2,car,0.9189,255.22,176.03,424.79,321.54
344,17.150,2,car,0.9200,255.29,176.03,424.83,321.55
345,17.200,2,car,0.9191,255.24,176.01,424.78,321.53
346,17.250,2,car,0.9191,255.25,176.14,424.87,321.53
347,17.300,2,car,0.9192,255.24,176.00,424.79,321.51
348,17.350,2,car,0.9197,255.29,176.01,424.86,321.54
349,17.400,2,car,0.9193,255.15,175.87,425.11,321.65
350,17.450,2,car,0.9191,255.20,176.07,424.80,321.58
351,17.500,2,car,0.9196,255.17,176.03,424.99,321.53
352,17.550,2,car,0.9203,255.26,176.13,424.71,321.55
353,17.600,2,car,0.9185,255.21,176.09,424.94,321.56
354,17.650,2,car,0.9202,255.28,176.27,424.57,321.59
355,17.700,2,car,0.9190,255.21,175.93,424.88,321.56
356,17.750,2,car,0.9202,255.19,176.03,424.79,321.49
357,17.800,2,car,0.9190,255.17,176.13,425.07,321.60
358,17.850,2,car,0.9196,255.19,176.09,424.82,321.66
359,17.900,2,car,0.9204,255.24,175.91,424.78,321.57
360,17.950,2,car,0.9195,255.24,175.85,424.75,321.50
361,18.000,2,car,0.9185,255.16,176.12,424.84,321.62
362,18.050,2,car,0.9191,255.14,176.12,424.84,321.46
363,18.100,2,car,0.9204,255.24,175.96,424.92,321.51
364,18.150,2,car,0.9199,255.31,176.07,424.85,321.54
365,18.200,2,car,0.9203,255.13,176.02,424.79,321.66
366,18.250,2,car,0.9194,255.21,176.13,424.97,321.58
367,18.300,2,car,0.9194,255.14,176.27,424.82,321.52
368,18.350,2,car,0.9200,255.26,176.23,424.69,321.55
369,18.400,2,car,0.9209,255.35,176.12,424.84,321.59
370,18.450,2,car,0.9205,255.25,175.97,424.72,321.60
371,18.500,2,car,0.9204,255.18,176.07,424.89,321.61
372,18.550,2,car,0.9192,255.31,176.10,424.85,321.56
373,18.600,2,car,0.9206,255.19,175.95,424.77,321.63
374,18.650,2,car,0.9192,255.19,175.96,424.89,321.53
375,18.700,2,car,0.9190,255.13,176.23,424.83,321.61
376,18.750,2,car,0.9197,255.13,176.10,424.82,321.56
377,18.800,2,car,0.9199,255.26,176.12,424.65,321.58
378,18.850,2,car,0.9200,255.26,176.33,424.73,321.54
379,18.900,2,car,0.9202,255.26,176.01,424.83,321.49
380,18.950,2,car,0.9203,255.29,176.00,424.83,321.53
381,19.000,2,car,0.9201,255.07,176.12,425.03,321.52
382,19.050,2,car,0.9196,255.25,176.08,424.77,321.64
383,19.100,2,car,0.9199,255.12,176.15,424.83,321.51
384,19.150,2,car,0.9207,255.23,176.14,425.02,321.59
385,19.200,2,car,0.9192,255.18,176.03,424.83,321.62
386,19.250,2,car,0.9203,255.29,175.98,424.71,321.50
387,19.300,2,car,0.9206,255.22,176.06,424.91,321.47
388,19.350,2,car,0.9202,255.14,175.99,424.73,321.51
389,19.400,2,car,0.9198,255.13,176.06,424.81,321.59
390,19.450,2,car,0.9200,255.18,176.03,424.87,321.65
391,19.500,2,car,0.9190,255.13,176.17,424.88,321.58
392,19.550,2,car,0.9196,255.25,175.99,425.01,321.69
393,19.600,2,car,0.9207,255.32,176.12,424.83,321.59
394,19.650,2,car,0.9195,255.19,176.02,424.70,321.53
395,19.700,2,car,0.9198,255.21,176.06,424.89,321.53
396,19.750,2,car,0.9201,255.21,176.04,424.74,321.52
397,19.800,2,car,0.9196,255.14,176.20,424.94,321.65
398,19.850,2,car,0.9191,255.17,176.11,424.78,321.56
399,19.900,2,car,0.9193,255.17,176.06,424.86,321.60
400,19.950,2,car,0.9199,255.24,175.98,424.83,321.62
401,20.000,2,car,0.9188,255.19,175.84,424.76,321.54
402,20.050,2,car,0.9196,255.24,175.98,424.85,321.56
403,20.100,2,car,0.9216,255.20,175.93,424.76,321.61
404,20.150,2,car,0.9197,255.17,175.95,424.82,321.58
405,20.200,2,car,0.9204,255.13,176.03,425.00,321.68
406,20.250,2,car,0.9197,255.21,176.06,424.84,321.54
407,20.300,2,car,0.9211,255.20,176.15,424.90,321.59
408,20.350,2,car,0.9206,255.21,176.05,424.66,321.57
409,20.400,2,car,0.9192,255.20,175.96,424.98,321.64
410,20.450,2,car,0.9200,255.28,176.08,424.54,321.58
411,20.500,2,car,0.9198,255.29,176.08,424.90,321.53
412,20.550,2,car,0.9203,255.16,175.84,424.80,321.51
413,20.600,2,car,0.9195,255.13,175.95,425.04,321.61
414,20.650,2,car,0.9198,255.19,175.83,424.89,321.69
415,20.700,2,car,0.9199,255.23,176.10,424.76,321.55
416,20.750,2,car,0.9200,255.23,175.99,424.83,321.51
417,20.800,2,car,0.9190,255.14,175.98,424.77,321.64
418,20.850,2,car,0.9194,255.15,176.06,424.85,321.47
419,20.900,2,car,0.9208,255.24,175.79,424.98,321.49
420,20.950,2,car,0.9206,255.31,175.86,424.80,321.56
421,21.000,2,car,0.9211,255.05,175.74,424.88,321.64
422,21.050,2,car,0.9198,255.24,175.96,424.98,321.60
423,21.100,2,car,0.9205,255.24,176.16,424.88,321.50
424,21.150,2,car,0.9197,255.32,176.03,424.68,321.57
425,21.200,2,car,0.9212,255.35,176.09,424.76,321.60
426,21.250,2,car,0.9217,255.25,175.93,424.78,321.60
427,21.300,2,car,0.9211,255.25,175.92,424.97,321.64
428,21.350,2,car,0.9202,255.31,176.08,424.85,321.51
429,21.400,2,car,0.9207,255.21,175.81,424.91,321.63
430,21.450,2,car,0.9204,255.20,175.98,424.85,321.55
431,21.500,2,car,0.9201,255.14,176.03,424.78,321.61
432,21.550,2,car,0.9204,255.25,175.97,424.88,321.58
433,21.600,2,car,0.9191,255.31,176.10,424.75,321.57
434,21.650,2,car,0.9208,255.16,175.96,424.85,321.61
435,21.700,2,car,0.9201,255.25,176.01,424.86,321.43
436,21.750,2,car,0.9210,255.31,175.90,424.81,321.54
437,21.800,2,car,0.9208,255.11,175.99,425.01,321.50
438,21.850,2,car,0.9207,255.25,176.10,424.71,321.62
439,21.900,2,car,0.9203,255.24,176.26,424.93,321.55
440,21.950,2,car,0.9207,255.17,176.17,424.95,321.60
441,22.000,2,car,0.9200,255.13,176.08,424.78,321.59
442,22.050,2,car,0.9208,255.24,176.08,424.67,321.53
443,22.100,2,car,0.9200,255.21,176.01,424.86,321.43
444,22.150,2,car,0.9202,255.14,175.94,424.70,321.48
445,22.200,2,car,0.9209,255.13,175.88,424.80,321.53
446,22.250,2,car,0.9205,255.17,176.18,424.87,321.55
447,22.300,2,car,0.9200,255.16,176.09,424.82,321.58
448,22.350,2,car,0.9205,255.21,176.13,425.06,321.68
449,22.400,2,car,0.9212,255.25,176.29,424.75,321.59
450,22.450,2,car,0.9203,255.14,176.19,424.75,321.51
451,22.500,2,car,0.9205,255.22,175.87,424.87,321.48
452,22.550,2,car,0.9206,255.24,175.81,424.76,321.54
453,22.600,2,car,0.9204,255.17,175.88,424.95,321.67
454,22.650,2,car,0.9205,255.23,175.94,424.82,321.55
455,22.700,2,car,0.9197,255.21,175.90,424.85,321.62
456,22.750,2,car,0.9207,255.29,176.05,424.93,321.59
457,22.800,2,car,0.9189,255.20,176.25,424.83,321.51
458,22.850,2,car,0.9194,255.21,175.93,424.80,321.59
459,22.900,2,car,0.9209,255.20,176.02,424.74,321.58
460,22.950,2,car,0.9202,255.21,175.94,424.91,321.58
461,23.000,2,car,0.9202,255.08,175.75,425.02,321.70
462,23.050,2,car,0.9199,255.24,175.91,424.87,321.52
463,23.100,2,car,0.9203,255.29,176.22,424.98,321.57
464,23.150,2,car,0.9203,255.24,176.21,424.68,321.57
465,23.200,2,car,0.9191,255.23,176.26,424.94,321.60
466,23.250,2,car,0.9202,255.25,176.38,424.61,321.60
467,23.300,2,car,0.9193,255.17,176.06,424.88,321.55
468,23.350,2,car,0.9191,255.17,176.06,424.74,321.52
469,23.400,2,car,0.9196,255.12,176.02,425.00,321.60
470,23.450,2,car,0.9202,255.20,176.03,424.86,321.65
471,23.500,2,car,0.9205,255.22,176.26,424.75,321.54
472,23.550,2,car,0.9199,255.25,176.22,424.80,321.54
473,23.600,2,car,0.9187,255.15,176.56,424.83,321.63
474,23.650,2,car,0.9190,255.11,176.22,424.80,321.49
475,23.700,2,car,0.9198,255.21,175.95,424.91,321.48
476,23.750,2,car,0.9203,255.33,176.28,424.79,321.55
477,23.800,2,car,0.9210,255.09,176.16,424.84,321.63
478,23.850,2,car,0.9194,255.20,176.12,424.92,321.55
479,23.900,2,car,0.9194,255.23,176.07,424.89,321.52
480,23.950,2,car,0.9189,255.31,176.03,424.68,321.54
481,24.000,2,car,0.9198,255.29,176.32,424.69,321.60
482,24.050,2,car,0.9208,255.24,176.02,424.72,321.58
483,24.100,2,car,0.9200,255.22,176.06,425.08,321.61
484,24.150,2,car,0.9193,255.28,176.06,424.81,321.50
485,24.200,2,car,0.9204,255.19,176.06,424.91,321.61
486,24.250,2,car,0.9192,255.21,176.16,424.82,321.52
487,24.300,2,car,0.9206,255.15,176.21,424.82,321.63
488,24.350,2,car,0.9198,255.26,176.22,424.86,321.61
489,24.400,2,car,0.9191,255.30,175.88,424.70,321.58
490,24.450,2,car,0.9208,255.17,176.28,424.77,321.61
491,24.500,2,car,0.9196,255.23,176.12,424.77,321.47
492,24.550,2,car,0.9209,255.30,176.17,424.78,321.57
493,24.600,2,car,0.9191,255.10,176.07,424.95,321.54
494,24.650,2,car,0.9195,255.23,176.24,424.72,321.63
495,24.700,2,car,0.9191,255.17,176.15,424.92,321.58
496,24.750,2,car,0.9197,255.15,176.18,424.92,321.61
497,24.800,2,car,0.9189,255.11,176.20,424.74,321.56
498,24.850,2,car,0.9203,255.24,176.12,424.70,321.54
499,24.900,2,car,0.9199,255.25,176.11,424.89,321.44
500,24.950,2,car,0.9201,255.15,175.97,424.68,321.48
501,25.000,2,car,0.9200,255.15,176.08,424.76,321.53
502,25.050,2,car,0.9198,255.23,176.01,424.87,321.56
503,25.100,2,car,0.9197,255.25,176.24,424.81,321.59
504,25.150,2,car,0.9188,255.28,176.18,425.04,321.64
505,25.200,2,car,0.9198,255.24,176.31,424.71,321.56
506,25.250,2,car,0.9196,255.14,176.19,424.69,321.52
507,25.300,2,car,0.9198,255.24,176.21,424.81,321.49
508,25.350,2,car,0.9198,255.20,176.06,424.67,321.53
509,25.400,2,car,0.9195,255.14,175.78,424.92,321.67
510,25.450,2,car,0.9201,255.21,176.11,424.78,321.55
511,25.500,2,car,0.9195,255.22,176.12,424.79,321.61
512,25.550,2,car,0.9201,255.30,176.25,424.83,321.60
513,25.600,2,car,0.9175,255.21,176.01,424.69,321.55
514,25.650,2,car,0.9187,255.17,176.00,424.73,321.57
515,25.700,2,car,0.9198,255.20,176.04,424.63,321.59
516,25.750,2,car,0.9192,255.27,175.99,424.77,321.54
517,25.800,2,car,0.9194,255.13,175.90,424.96,321.71
518,25.850,2,car,0.9191,255.23,175.99,424.80,321.57
519,25.900,2,car,0.9195,255.29,176.07,424.85,321.53
520,25.950,2,car,0.9195,255.24,175.91,424.58,321.58
521,26.000,2,car,0.9189,255.25,176.19,424.86,321.59
522,26.050,2,car,0.9202,255.26,175.90,424.57,321.61
523,26.100,2,car,0.9192,255.19,175.92,424.89,321.55
524,26.150,2,car,0.9198,255.18,176.14,424.72,321.49
525,26.200,2,car,0.9197,255.13,175.84,425.04,321.60
526,26.250,2,car,0.9204,255.23,175.98,424.80,321.69
527,26.300,2,car,0.9200,255.25,176.20,424.76,321.55
528,26.350,2,car,0.9191,255.25,176.18,424.74,321.58
529,26.400,2,car,0.9190,255.14,176.23,424.78,321.64
530,26.450,2,car,0.9191,255.14,176.15,424.82,321.51
531,26.500,2,car,0.9203,255.25,176.10,424.90,321.49
532,26.550,2,car,0.9204,255.35,175.99,424.78,321.58
533,26.600,2,car,0.9200,255.10,175.72,424.82,321.64
534,26.650,2,car,0.9198,255.20,176.10,424.92,321.59
535,26.700,2,car,0.9199,255.22,176.02,424.95,321.52
536,26.750,2,car,0.9195,255.35,176.05,424.77,321.55
537,26.800,2,car,0.9204,255.31,176.21,424.79,321.62
538,26.850,2,car,0.9214,255.26,175.89,424.70,321.60
539,26.900,2,car,0.9211,255.26,176.08,425.08,321.62
540,26.950,2,car,0.9197,255.22,176.06,424.81,321.57
541,27.000,2,car,0.9204,255.22,176.09,424.88,321.60
542,27.050,2,car,0.9201,255.21,176.08,424.80,321.56
543,27.100,2,car,0.9205,255.12,176.13,424.76,321.60
544,27.150,2,car,0.9199,255.28,176.21,424.81,321.62
545,27.200,2,car,0.9195,255.28,176.33,424.70,321.57
546,27.250,2,car,0.9207,255.20,176.13,424.76,321.62
547,27.300,2,car,0.9209,255.25,175.92,424.82,321.48
548,27.350,2,car,0.9214,255.28,176.21,424.78,321.53
549,27.400,2,car,0.9189,255.11,176.10,424.95,321.54
550,27.450,2,car,0.9207,255.25,176.32,424.72,321.63
551,27.500,2,car,0.9200,255.17,176.31,424.90,321.56
552,27.550,2,car,0.9203,255.19,176.17,424.95,321.60
553,27.600,2,car,0.9196,255.16,176.43,424.67,321.58
554,27.650,2,car,0.9197,255.26,176.12,424.55,321.52
555,27.700,2,car,0.9199,255.23,176.27,424.81,321.44
556,27.750,2,car,0.9205,255.14,176.11,424.67,321.51
557,27.800,2,car,0.9211,255.15,176.01,424.73,321.57
558,27.850,2,car,0.9199,255.21,176.35,424.77,321.57
559,27.900,2,car,0.9207,255.21,175.98,424.81,321.63
560,27.950,2,car,0.9202,255.30,176.21,425.03,321.65
561,28.000,2,car,0.9207,255.21,176.25,424.69,321.58
562,28.050,2,car,0.9196,255.11,176.05,424.66,321.54
563,28.100,2,car,0.9204,255.27,175.85,424.78,321.54
564,28.150,2,car,0.9209,255.21,176.07,424.71,321.55
565,28.200,2,car,0.9200,255.18,175.96,424.95,321.67
566,28.250,2,car,0.9205,255.21,175.99,424.80,321.56
567,28.300,2,car,0.9203,255.21,176.20,424.81,321.58
568,28.350,2,car,0.9199,255.30,176.38,424.81,321.60
569,28.400,2,car,0.9185,255.17,176.20,424.73,321.53
570,28.450,2,car,0.9198,255.18,176.10,424.75,321.58
571,28.500,2,car,0.9206,255.24,176.19,424.69,321.61
572,28.550,2,car,0.9207,255.27,175.98,424.83,321.52
573,28.600,2,car,0.9204,255.11,175.73,425.01,321.71
574,28.650,2,car,0.9197,255.24,176.22,424.88,321.53
575,28.700,2,car,0.9197,255.28,176.31,424.93,321.53
576,28.750,2,car,0.9201,255.29,176.23,424.61,321.56
577,28.800,2,car,0.9185,255.23,176.31,424.86,321.60
578,28.850,2,car,0.9205,255.28,176.17,424.61,321.61
579,28.900,2,car,0.9192,255.17,176.15,424.92,321.52
580,28.950,2,car,0.9198,255.17,176.09,424.72,321.51
581,29.000,2,car,0.9198,255.13,175.96,425.07,321.59
582,29.050,2,car,0.9199,255.20,175.97,424.76,321.66
583,29.100,2,car,0.9202,255.24,176.30,424.74,321.55
584,29.150,2,car,0.9189,255.25,176.24,424.78,321.56
585,29.200,2,car,0.9188,255.14,176.35,424.82,321.64
586,29.250,2,car,0.9188,255.16,176.11,424.82,321.53
587,29.300,2,car,0.9200,255.22,176.22,424.87,321.47
588,29.350,2,car,0.9200,255.31,176.17,424.80,321.56
589,29.400,2,car,0.9198,255.06,176.09,424.85,321.64
590,29.450,2,car,0.9186,255.17,176.02,424.90,321.59
591,29.500,2,car,0.9191,255.21,176.13,424.87,321.54
592,29.550,2,car,0.9189,255.29,176.27,424.75,321.54
593,29.600,2,car,0.9197,255.31,176.23,424.79,321.60
594,29.650,2,car,0.9199,255.21,176.14,424.70,321.60
595,29.700,2,car,0.9203,255.25,176.11,424.98,321.61
596,29.750,2,car,0.9183,255.17,176.10,424.82,321.60
597,29.800,2,car,0.9197,255.18,176.13,424.90,321.59
598,29.850,2,car,0.9188,255.19,176.30,424.77,321.55
599,29.900,2,car,0.9197,255.08,176.07,424.75,321.62
600,29.950,2,car,0.9206,255.28,176.21,424.80,321.61
